action,x,y,origin,button,key,micros,note,platform
# P25: pin both drop zones at rest, and say plainly what a replay cannot reach.
#
# NO ROW HERE CAN PRODUCE A DROP, AND NONE PRETENDS TO. A drop on macOS arrives
# through an `NSDraggingSession` owned by the window server, started by the
# application the file is dragged out of. `AppKitSynthesiser` posts events into
# this process's own queue with `NSApp.postEvent` -- deliberately, because
# `CGEvent.post` delivers nothing at all from an untrusted process and does it
# silently -- and a posted mouse-down inside this window cannot originate a drag
# from Finder. P25 also has no drag source of its own: the two zones are
# `onDrop` destinations and nothing in the window is draggable, so there is no
# in-window drag to synthesise either.
#
# `actions/mac/README.md` already gives that as the reason P25 had no file here,
# and it stands. What was missing is the half a file can hold: the state both
# zones must be in before anyone drags anything onto them, so a hand-run drag
# has something to be compared against.
#
# Measured. Both zones are 320x200 points, side by side, at y 234.0..433.5:
#
#   Accepts files                     x  32.0..351.5
#   Refuses (offers an unused type)   x 368.0..687.5
#
# Both are the same green, (67,111,85), and that sameness is the point. The zone
# colour is the app's hover feedback -- `Color(red: hovering ? 0.30 : 0.13,
# green: 0.42, blue: hovering ? 0.65 : 0.30)` -- so at rest the blue channel sits
# BELOW the green one (85 against 111) and while a file is over an accepting zone
# it must rise ABOVE it. That single comparison, B < G against B > G, is how a
# capture says which stage the zone is in, and it needs no memory of what the
# colours looked like last time.
#
# HOW TO FINISH THIS BY HAND, since the file cannot. Run
# `zsh testapp/test.zsh P25 --macos --showtime 60`, and while the window is up
# drag any file from Finder onto the LEFT zone. Then read those same four lines:
# `state` becomes `hovering` on the way in and `accepted` on release, `count`
# becomes 1, `type` names the identifier the backend delivered, and `received`
# shows the payload verbatim. `testapp/output/p25-debug-events.log` records the
# same three moments as `hover enter`, `hover leave` and `drop on '...'`. Then do
# it again on the RIGHT zone: it must NOT change colour and must NOT report a
# drop, because it offers a type nothing is dragged as, and a zone that silently
# swallows what it cannot handle looks identical to one that refuses until the
# two are put side by side.
#
# origin is unused: no row here carries a coordinate. Window 720x548 points,
# capture 1440px wide -- scale 2. The coordinates above are given anyway, since
